caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,meritsInvalidationRate,0.769,0.735,0.814,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,legitimacy,0.570,0.563,0.577,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,constitutionalConflict,0.366,0.359,0.374,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,democraticResponsiveness,0.380,0.374,0.387,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,legislativeResponseCredibility,0.562,0.560,0.564,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,caseSelectionAccess,0.463,0.461,0.466,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,governmentRepeatPlayerAdvantage,0.317,0.311,0.323,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,implementationCapacity,0.611,0.610,0.612,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,democraticConstitutionalism,0.558,0.553,0.563,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,vetoRelocationRisk,0.511,0.510,0.513,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,legalTransplantFeasibility,0.645,0.645,0.645,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,politicalCultureSensitivity,0.728,0.727,0.729,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,complianceRate,0.397,0.362,0.426,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,publicTrust,0.029,0.024,0.035,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,directCourtCost,0.305,0.304,0.305,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,upstreamScreeningCost,0.668,0.666,0.670,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,capacityStrainCost,0.414,0.412,0.416,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,institutionalBudgetCost,0.373,0.373,0.374,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,institutionalDelayCost,0.426,0.425,0.428,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,implementationComplexity,0.425,0.424,0.426,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,equality,totalInstitutionalCost,0.441,0.441,0.443,911,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,reviewRate,1.000,1.000,1.000,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,intakeAcceptanceRate,0.024,0.024,0.024,39071,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,legalStability,0.860,0.850,0.868,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,rightsProtection,0.738,0.732,0.745,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,shadowDocketAbuse,0.292,0.269,0.318,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,emergencyReliefRate,0.392,0.342,0.438,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,emergencyReasonGivingRate,0.019,0.008,0.032,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,emergencyVoteDisclosureRate,0.327,0.285,0.372,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,emergencyPublicDisagreementRate,0.549,0.493,0.613,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,governmentEmergencyWinRate,0.402,0.350,0.450,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,meritsFollowUpRate,0.000,0.000,0.000,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,meritsInvalidationRate,0.104,0.080,0.127,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,legitimacy,0.611,0.604,0.617,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,constitutionalConflict,0.314,0.305,0.323,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,democraticResponsiveness,0.460,0.454,0.468,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,legislativeResponseCredibility,0.536,0.535,0.538,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,caseSelectionAccess,0.397,0.395,0.399,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,governmentRepeatPlayerAdvantage,0.376,0.371,0.382,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,implementationCapacity,0.612,0.611,0.613,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,democraticConstitutionalism,0.599,0.595,0.604,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,vetoRelocationRisk,0.548,0.547,0.549,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,legalTransplantFeasibility,0.644,0.643,0.644,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,politicalCultureSensitivity,0.736,0.735,0.738,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,complianceRate,0.413,0.375,0.451,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,publicTrust,0.031,0.024,0.040,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,directCourtCost,0.309,0.309,0.310,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,upstreamScreeningCost,0.723,0.721,0.725,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,capacityStrainCost,0.422,0.420,0.424,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,institutionalBudgetCost,0.388,0.388,0.389,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,institutionalDelayCost,0.455,0.454,0.457,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,implementationComplexity,0.444,0.443,0.445,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,federalism,totalInstitutionalCost,0.464,0.462,0.464,926,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,reviewRate,1.000,1.000,1.000,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,intakeAcceptanceRate,0.023,0.023,0.023,40617,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,legalStability,0.785,0.776,0.794,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,rightsProtection,0.680,0.672,0.687,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,shadowDocketAbuse,0.328,0.299,0.350,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,emergencyReliefRate,0.784,0.739,0.822,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,emergencyReasonGivingRate,0.038,0.017,0.063,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,emergencyVoteDisclosureRate,0.405,0.356,0.451,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,emergencyPublicDisagreementRate,0.559,0.499,0.613,944,cluster-bootstrap-runs-200-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,current-federal-court,Current-style federal supreme court,doctrine,speech,governmentEmergencyWinRate,0.851,0.796,0.897,944,cluster-bootstrap-runs-200-95
