caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,meanRightsSensitivity,0.698,0.598,0.799,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,meanInstitutionalism,0.844,0.764,0.923,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,medianIdeology,0.072,-0.146,0.291,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,ideologicalSpread,1.390,1.188,1.592,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,meanPartisanAttachment,0.615,0.509,0.722,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,meanRightsSensitivity,0.699,0.598,0.799,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,meanInstitutionalism,0.842,0.762,0.922,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,replacementPressure,0.151,0.072,0.229,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,2,estimatedReplacementEvents,1.357,0.316,2.399,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,medianIdeology,0.052,-0.167,0.271,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,ideologicalSpread,1.382,1.179,1.584,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,meanPartisanAttachment,0.613,0.507,0.720,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,meanRightsSensitivity,0.700,0.600,0.801,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,meanInstitutionalism,0.844,0.764,0.923,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,replacementPressure,0.151,0.072,0.229,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,3,estimatedReplacementEvents,1.357,0.316,2.399,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,medianIdeology,0.064,-0.155,0.283,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,ideologicalSpread,1.364,1.160,1.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,meanPartisanAttachment,0.612,0.505,0.719,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,meanRightsSensitivity,0.699,0.599,0.800,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,meanInstitutionalism,0.843,0.764,0.923,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,replacementPressure,0.151,0.072,0.229,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,supermajority-invalidation,Supermajority required to invalidate laws,period,4,estimatedReplacementEvents,1.357,0.316,2.399,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,medianIdeology,-0.003,-0.222,0.216,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,ideologicalSpread,0.827,0.611,1.042,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,meanPartisanAttachment,0.530,0.420,0.639,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,meanRightsSensitivity,0.734,0.637,0.831,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,meanInstitutionalism,0.767,0.674,0.859,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,medianIdeology,-0.016,-0.235,0.203,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,ideologicalSpread,0.850,0.634,1.067,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,meanPartisanAttachment,0.531,0.422,0.641,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,meanRightsSensitivity,0.733,0.636,0.830,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,meanInstitutionalism,0.768,0.675,0.860,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,2,estimatedReplacementEvents,5.506,3.688,7.323,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,medianIdeology,0.016,-0.204,0.235,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,ideologicalSpread,0.872,0.654,1.089,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,meanPartisanAttachment,0.534,0.425,0.643,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,meanRightsSensitivity,0.734,0.637,0.831,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,meanInstitutionalism,0.770,0.678,0.862,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,3,estimatedReplacementEvents,5.506,3.688,7.323,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,medianIdeology,-0.011,-0.230,0.208,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,ideologicalSpread,0.923,0.704,1.141,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanPartisanAttachment,0.531,0.421,0.640,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanRightsSensitivity,0.731,0.633,0.828,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanInstitutionalism,0.768,0.675,0.860,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,strict-recusal-court,Strict recusal with substitute justices,period,4,estimatedReplacementEvents,5.506,3.688,7.323,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,medianIdeology,0.020,-0.199,0.239,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,ideologicalSpread,1.407,1.206,1.607,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanPartisanAttachment,0.592,0.485,0.700,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanRightsSensitivity,0.731,0.634,0.828,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanInstitutionalism,0.795,0.707,0.884,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,medianIdeology,0.023,-0.196,0.242,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,ideologicalSpread,1.388,1.186,1.590,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanPartisanAttachment,0.591,0.483,0.698,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanRightsSensitivity,0.728,0.630,0.825,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanInstitutionalism,0.798,0.710,0.886,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,medianIdeology,0.050,-0.168,0.269,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,ideologicalSpread,1.396,1.195,1.598,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanPartisanAttachment,0.594,0.486,0.702,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanRightsSensitivity,0.730,0.633,0.827,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanInstitutionalism,0.798,0.709,0.886,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,medianIdeology,0.046,-0.173,0.265,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,ideologicalSpread,1.386,1.183,1.588,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanPartisanAttachment,0.593,0.485,0.700,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanRightsSensitivity,0.728,0.630,0.825,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanInstitutionalism,0.797,0.709,0.885,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,medianIdeology,0.006,-0.213,0.225,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,ideologicalSpread,0.637,0.433,0.841,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanPartisanAttachment,0.503,0.393,0.612,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanRightsSensitivity,0.734,0.637,0.831,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanInstitutionalism,0.749,0.654,0.844,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,medianIdeology,0.004,-0.215,0.223,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,ideologicalSpread,0.643,0.438,0.848,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanPartisanAttachment,0.503,0.393,0.612,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanRightsSensitivity,0.737,0.640,0.833,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanInstitutionalism,0.749,0.654,0.844,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,2,estimatedReplacementEvents,6.882,4.965,8.799,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,medianIdeology,0.004,-0.216,0.223,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,ideologicalSpread,0.697,0.488,0.906,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,meanPartisanAttachment,0.503,0.393,0.612,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,meanRightsSensitivity,0.737,0.640,0.833,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,meanInstitutionalism,0.748,0.653,0.843,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,3,estimatedReplacementEvents,6.882,4.965,8.799,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,medianIdeology,-0.008,-0.227,0.212,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,ideologicalSpread,0.733,0.522,0.944,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,meanPartisanAttachment,0.502,0.393,0.612,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,meanRightsSensitivity,0.737,0.641,0.833,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,meanInstitutionalism,0.748,0.652,0.843,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,panel-en-banc-review,Panel review with en banc safety valve,period,4,estimatedReplacementEvents,6.882,4.965,8.799,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,medianIdeology,0.002,-0.217,0.221,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,ideologicalSpread,0.842,0.626,1.058,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,meanPartisanAttachment,0.512,0.402,0.621,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,meanRightsSensitivity,0.748,0.653,0.843,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,meanInstitutionalism,0.804,0.717,0.891,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
high-legislative-conflict,High legislative conflict,Higher legislature-court conflict pressure and lower trust.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,period,2,courtSize,18.000,15.060,20.940,80,conservative-bounded-normal-95
